Date,Stock Price
2021-06-14 00:00:00-04:00,251.39552700479993
2021-06-15 00:00:00-04:00,253.21832928430874
2021-06-16 00:00:00-04:00,252.857684366135
2021-06-17 00:00:00-04:00,249.61168489281184
2021-06-18 00:00:00-04:00,253.08191536090825
2021-06-21 00:00:00-04:00,253.2670988467735
2021-06-22 00:00:00-04:00,256.09395671661906
2021-06-23 00:00:00-04:00,259.2814930472346
2021-06-24 00:00:00-04:00,259.4472354014962
2021-06-25 00:00:00-04:00,259.5154109320605
2021-06-28 00:00:00-04:00,259.47643715174536
2021-06-29 00:00:00-04:00,262.08886366673
2021-06-30 00:00:00-04:00,263.8629621850601
2021-07-01 00:00:00-04:00,262.8101391381318
2021-07-02 00:00:00-04:00,265.93917016095907
2021-07-06 00:00:00-04:00,271.01782903075133
2021-07-07 00:00:00-04:00,272.3533022963912
2021-07-08 00:00:00-04:00,269.91634408797034
2021-07-09 00:00:00-04:00,268.76604333214993
2021-07-12 00:00:00-04:00,272.11936530648126
2021-07-13 00:00:00-04:00,270.52064548925983
2021-07-14 00:00:00-04:00,275.2288584493607
2021-07-15 00:00:00-04:00,274.8877367289582
2021-07-16 00:00:00-04:00,274.9559354641121
2021-07-19 00:00:00-04:00,271.89508799589305
2021-07-20 00:00:00-04:00,271.0178257328543
2021-07-21 00:00:00-04:00,271.86590848515885
2021-07-22 00:00:00-04:00,276.68132979259474
2021-07-23 00:00:00-04:00,280.12227844538654
2021-07-26 00:00:00-04:00,281.7111606393435
2021-07-27 00:00:00-04:00,282.1302979361635
2021-07-28 00:00:00-04:00,281.70144001231495
2021-07-29 00:00:00-04:00,279.02074836475373
2021-07-30 00:00:00-04:00,277.97781736376595
2021-08-02 00:00:00-04:00,279.1377657917286
2021-08-03 00:00:00-04:00,278.221524608422
2021-08-04 00:00:00-04:00,279.0012413127913
2021-08-05 00:00:00-04:00,279.6446466150213
2021-08-06 00:00:00-04:00,281.2335540329166
2021-08-09 00:00:00-04:00,282.44224384279545
2021-08-10 00:00:00-04:00,281.51619316481566
2021-08-11 00:00:00-04:00,279.9663129769086
2021-08-12 00:00:00-04:00,279.4008816159003
2021-08-13 00:00:00-04:00,282.17901949290564
2021-08-16 00:00:00-04:00,285.79544943592634
2021-08-17 00:00:00-04:00,285.01566224182085
2021-08-18 00:00:00-04:00,285.21949693110366
2021-08-19 00:00:00-04:00,281.9477090474868
2021-08-20 00:00:00-04:00,292.7201510086835
2021-08-23 00:00:00-04:00,296.1676453611928
2021-08-24 00:00:00-04:00,297.89631070299015
2021-08-25 00:00:00-04:00,297.1931613806315
2021-08-26 00:00:00-04:00,293.96044791798107
2021-08-27 00:00:00-04:00,292.00716150984834
2021-08-30 00:00:00-04:00,294.08741040267984
2021-08-31 00:00:00-04:00,297.31039952319804
2021-09-01 00:00:00-04:00,295.79651153674035
2021-09-02 00:00:00-04:00,295.14219457281416
2021-09-03 00:00:00-04:00,293.9604129779639
2021-09-07 00:00:00-04:00,293.9800354324573
2021-09-08 00:00:00-04:00,292.77871911883506
2021-09-09 00:00:00-04:00,293.79443098539514
2021-09-10 00:00:00-04:00,291.4504405883112
2021-09-13 00:00:00-04:00,290.6007824815033
2021-09-14 00:00:00-04:00,292.5637825444147
2021-09-15 00:00:00-04:00,296.1774550455247
2021-09-16 00:00:00-04:00,296.66575066366147
2021-09-17 00:00:00-04:00,297.0661382324372
2021-09-20 00:00:00-04:00,289.40925479475106
2021-09-21 00:00:00-04:00,288.7842065163519
2021-09-22 00:00:00-04:00,289.7999198086573
2021-09-23 00:00:00-04:00,291.87046345060276
2021-09-24 00:00:00-04:00,291.26486591881695
2021-09-27 00:00:00-04:00,289.2237359692624
2021-09-28 00:00:00-04:00,283.0317681887415
2021-09-29 00:00:00-04:00,278.4415336257982
2021-09-30 00:00:00-04:00,279.03734096625874
2021-10-01 00:00:00-04:00,275.53112025311555
2021-10-04 00:00:00-04:00,280.68783273339426
2021-10-05 00:00:00-04:00,277.4160623261554
2021-10-06 00:00:00-04:00,279.10566900346595
2021-10-07 00:00:00-04:00,288.2860859127702
2021-10-08 00:00:00-04:00,289.30180513551807
2021-10-11 00:00:00-04:00,286.07896491424384
2021-10-12 00:00:00-04:00,288.44239484577383
2021-10-13 00:00:00-04:00,288.022442656261
2021-10-14 00:00:00-04:00,292.22201924858126
2021-10-15 00:00:00-04:00,295.2789332046497
2021-10-18 00:00:00-04:00,296.4801904324227
2021-10-19 00:00:00-04:00,301.14859525941233
2021-10-20 00:00:00-04:00,301.9884486749518
2021-10-21 00:00:00-04:00,299.99613593137406
2021-10-22 00:00:00-04:00,303.1506361114548
2021-10-25 00:00:00-04:00,302.1349704433023
2021-10-26 00:00:00-04:00,303.7366295783258
2021-10-27 00:00:00-04:00,308.61987745564414
2021-10-28 00:00:00-04:00,316.75531984736375
2021-10-29 00:00:00-04:00,316.55999837298566
2021-11-01 00:00:00-04:00,323.6211880438319
2021-11-02 00:00:00-04:00,322.59573687605916
2021-11-03 00:00:00-04:00,326.1018229282495
2021-11-04 00:00:00-04:00,325.1154107336895
2021-11-05 00:00:00-04:00,330.6041572711074
2021-11-08 00:00:00-05:00,329.42238650856115
2021-11-09 00:00:00-05:00,329.2367943690435
2021-11-10 00:00:00-05:00,326.75615934676557
2021-11-11 00:00:00-05:00,323.5136731706207
2021-11-12 00:00:00-05:00,326.12139278925554
2021-11-15 00:00:00-05:00,329.6568611819296
2021-11-16 00:00:00-05:00,327.84030320909534
2021-11-17 00:00:00-05:00,331.6297060770284
2021-11-18 00:00:00-05:00,330.88616374453267
2021-11-19 00:00:00-05:00,335.2499739483623
2021-11-22 00:00:00-05:00,337.18721623333676
2021-11-23 00:00:00-05:00,329.78052514231894
2021-11-24 00:00:00-05:00,329.02709936479636
2021-11-26 00:00:00-05:00,327.13871768443016
2021-11-29 00:00:00-05:00,327.71607613643556
2021-11-30 00:00:00-05:00,328.0878330848769
2021-12-01 00:00:00-05:00,327.9019148536358
2021-12-02 00:00:00-05:00,323.176072440334
2021-12-03 00:00:00-05:00,324.82960398633594
2021-12-06 00:00:00-05:00,316.9630763888966
2021-12-07 00:00:00-05:00,324.48718605054535
2021-12-08 00:00:00-05:00,328.0780551665438
2021-12-09 00:00:00-05:00,327.1974846388192
2021-12-10 00:00:00-05:00,327.75515621123714
2021-12-13 00:00:00-05:00,333.33219518957424
2021-12-14 00:00:00-05:00,326.03311479135317
2021-12-15 00:00:00-05:00,321.5224835830687
2021-12-16 00:00:00-05:00,328.46936349856145
2021-12-17 00:00:00-05:00,313.9592490875923
2021-12-20 00:00:00-05:00,313.1471272968611
